index,송하인_격자공간고유번호,수하인_격자공간고유번호,물품_카테고리,운송장_건수
10667,5013000888089400,4824000477004300,농산물,4
10668,5013000902069100,4145000028025300,농산물,3
10669,5011000078068400,4131000005060200,농산물,3
10670,5011000375008200,5011000373023400,기타식품,10
10671,4148000690015300,5011000213048400,문화컨텐츠,3
10672,4415000063089300,5011000722023100,반려동물,4
10673,5013000828051100,4521000032048400,농산물,3
10674,2714000148078100,5011001001095200,건강식품,3
10675,5011000479072300,3171000331051100,기타식품,10
10676,4128100059031200,5013000233052100,반려동물,3
10677,5011000137030100,1171000021080300,농산물,3
10678,5013000740006400,2623000010021200,농산물,3
10679,5011000137030100,1162000017068200,농산물,3
10680,4136000216029100,5013000817039200,반려동물,3
10681,5011000137030100,2826000124011400,농산물,3
10682,1147000003001200,5011000544072300,농산물,4
10683,5013000624091200,1144000015076100,농산물,3
10684,5013000610049100,4127300043021400,농산물,3
10685,5013000821028200,1159000004055200,농산물,3
10686,4127300065073100,5011000372063300,상의,3
10687,4812500007052100,5013000907046400,기타식품,10
10688,5013000731055200,4420000200050400,농산물,3
10689,5013000735022300,4136000308056300,농산물,4
10690,5013000777063100,4128100136019100,농산물,3
10691,5011001060063300,2626000004096200,농산물,4
10692,5011000685067100,4311100063010100,농산물,3
10693,5013000610049100,1150000034095200,농산물,4
10694,5013000610049100,2771000086020300,농산물,6
10695,1120000014024100,5011000378035200,골프,3
10696,5013000865068200,4111100035023300,농산물,4
10697,5013000777083100,4413300186026400,농산물,3
10698,5013000731055200,4812100185077300,농산물,3
10699,5013000731055200,1159000003029200,농산물,5
10700,5013000610049100,2647000007095300,농산물,3
10701,5013000821028200,2917000050029400,농산물,4
10702,5011000078068400,4128100089021200,농산물,4
10703,3023000012008100,5011000265042300,생활용품,6
10704,5011000078068400,4122000407015100,농산물,4
10705,5013000582084100,4128700011084200,농산물,4
10706,5011000137030100,1153000008076100,농산물,3
10707,5013000610049100,2726000006039100,농산물,3
10708,5013000610049100,2818500032085100,농산물,3
10709,5011000137030100,2614000009089400,농산물,3
10710,5013000610049100,4141000005061400,농산물,4
10711,5011000078068400,2826000088052100,농산물,3
10712,4146100079005200,5011000375054400,농산물,3
10713,1120000013069100,5013000853009400,침구단품,3
10714,5013000610049100,4677000433078400,농산물,3
10715,5011000078068400,4159000257076200,농산물,3
10716,5013000821028200,4163000198046300,농산물,3
10717,4136000216029100,5011000213041200,반려동물,5
10718,5011000078068400,4139000125053200,농산물,4
10719,5011000137030100,4313000708049400,농산물,3
10720,5013000565050400,4127300042027300,농산물,23
10721,5011000078068400,4122000200086200,농산물,3
10722,5013000777063100,4159000297013400,농산물,3
10723,5013000821028200,4121000014036400,농산물,3
10724,4148000690015300,5011000265086300,문화컨텐츠,13
10725,4148000690015300,5013000675079200,문화컨텐츠,4
10726,5013000624091200,2814000007030200,농산물,3
10727,5013000610049100,4145000010044400,농산물,6
10728,5013000610049100,4159000292016300,농산물,5
10729,5011000078068400,1129000009088100,농산물,3
10730,4148000690015300,5011000438099400,문화컨텐츠,3
10731,5013000510019200,4215000805009200,농산물,3
10732,4715000248060400,5011000487073300,선케어,3
10733,5013000273029400,2611000003031100,농산물,3
10734,5011000375010100,1126000014007200,음료,3
10735,5013000731055200,4111100031049300,농산물,3
10736,4128100070015400,5011000374026200,문화컨텐츠,3
10737,5011000137030100,4113100005072100,농산물,3
10738,5013000731055200,4812700040024400,농산물,3
10739,5011000137030100,4137000038069200,농산물,3
10740,4117100017051200,5011000435029400,공구,4
10741,5011000078068400,1117000015071100,농산물,4
10742,5011000422097100,1171000020073200,농산물,3
10743,4148000589041200,5011000571041100,가공식품,3
10744,5013000610049100,1121500009023100,농산물,6
10745,4139000118065300,5011000427078300,아우터,3
10746,5011000078068400,4420000044053200,농산물,4
10747,5011001054058100,1135000025051100,농산물,4
10748,5011000137022400,4418000387049200,농산물,5
10749,4678000411005300,5011000133083200,냉동/간편조리식품,3
10750,5013000610049100,4113500063093300,농산물,3
10751,1168000015064300,5013000808010300,기타화장품/미용,3
10752,5011000375010100,4683000492012200,음료,3
10753,5011000078068400,4161000206097200,농산물,3
10754,5011001116066400,4711100111090200,농산물,17
10755,4141000031030100,5013000525018400,건강용품,8
10756,5011000485091400,3120000029094400,농산물,4
10757,5013000622057100,4129000030022400,농산물,3
10758,4150000146048200,5013000732089100,건강식품,4
10759,5013000821028200,4115000065033300,농산물,3
10760,5011000316024300,4575000459020300,수산,6
10761,1168000015064300,5011000429003300,기타화장품/미용,3
10762,4521000278025300,5011000315091400,농산물,3
10763,5011000367031400,4136000377015300,음료,3
10764,5013000205030200,4113500071072100,농산물,4
10765,5013000731055200,4136000358028400,농산물,3
10766,5011000101040100,4111100019093200,농산물,4
10767,2820000039098100,5011000264027200,헤어케어,6
10768,5013000735022300,4111300022020400,농산물,10
10769,5011000722006300,4146300035022100,농산물,3
10770,5011000685067100,4146100139088400,농산물,3
10771,5011000429098400,1120000012026300,완구/매트,6
10772,5011000137023400,4139000034040300,가공식품,10
10773,5011000078068400,4128100036062100,농산물,3
10774,5013000777063100,1171000030069300,농산물,3
10775,5013000572007300,4275000609079400,농산물,3
10776,5013000508064100,4119500003005100,농산물,9
10777,4148000690043300,5011000172041100,문화컨텐츠,4
10778,5011000437099200,1153000014075300,농산물,9
10779,5013000632075100,3023000065027200,농산물,3
10780,5011000078068400,2917000097026300,농산물,7
10781,5013000692034400,1168000015083200,농산물,3
10782,5011000137030100,4163000123012100,농산물,3
10783,5011000266066300,4623000359031300,음료,15
10784,4146100129049200,5011000345073300,침구단품,6
10785,4148000588050200,5011000168061400,건강식품,5
10786,4213000353089300,5013000867042300,가공식품,4
10787,4148000699072200,5011000544072300,음반,8
10788,5011000263078100,1171000024043400,냉동/간편조리식품,3
10789,4180000526026100,5013000946045400,문화컨텐츠,3
10790,5011000137030100,1144000008051200,농산물,3
10791,5013000758092300,3020000126068100,농산물,13
10792,5013000610049100,4137000034017300,농산물,4
10793,5013000733024100,1156000004066100,농산물,6
10794,5011000078068400,4827000512060400,농산물,3
10795,4141000031030100,5011000318003100,건강용품,3
10796,5011000420060100,4831000334034400,농산물,3
10797,4127300053063400,5011000315039300,생활용품,10
10798,5013000771032200,4128100097041200,농산물,4
10799,5013000777063100,4117300010078200,농산물,3
10800,4141000031009400,5011000371085100,가공식품,3
10801,4420000529077100,5011000214072100,음료,10
10802,5011000078068400,1111000016095300,농산물,3
10803,4141000031030100,5011000429017100,스킨케어,3
10804,1147000002005400,5013000315014300,유아가구,3
10805,4122000363057300,5013000634055200,골프,4
10806,5013000731079400,1132000005057400,농산물,3
10807,5013000821028200,4725000495077200,농산물,4
10808,5011000078068400,4219000145011200,농산물,4
10809,5011000078068400,1147000011064300,농산물,3
10810,5011000429098400,4425000028078200,농산물,4
10811,5013000610049100,2626000004088400,농산물,3
10812,5013000777063100,4183000550093100,농산물,3
10813,4159000429094300,5011000109040100,축산,8
10814,5013000835051300,4139000100075300,농산물,4
10815,5013000821028200,4872000473058100,농산물,12
10816,5013000731055200,4127100048024100,농산물,3
10817,4136000305056300,5013000926069100,주방용품,4
10818,5013000856066200,4119900015075400,농산물,9
10819,5011000078068400,4513000187075100,농산물,4
10820,4683000358068300,5013000852037100,가공식품,5
10821,4111700025039200,5011000212029400,등산,3
10822,5013000673010300,2614000012065200,농산물,3
10823,4159000429094300,5013000866028400,냉동/간편조리식품,3
10824,4148000690015300,5011000372025300,문화컨텐츠,6
10825,5013000926087300,2820000042088100,농산물,4
10826,4157000286067100,5011000851029400,완구/매트,3
10827,1129000014045300,5011000263014200,문화컨텐츠,16
10828,4719000432032100,5011000745033200,농산물,4
10829,5011000582085100,1165000005035200,냉동/간편조리식품,6
10830,5013000777063100,4217000130055400,농산물,3
10831,5013000610049100,4121000002032300,농산물,3
10832,5013000777063100,2914000010014100,농산물,3
10833,5011000319051100,4785000280050100,농산물,3
10834,4571000650086400,5013000731065100,아우터,3
10835,5011000627031200,1111000025035100,농산물,5
10836,5013000777063100,4514000458008100,농산물,3
10837,5011000437099200,4711100200071200,축산,5
10838,5013000814095400,4159000532072200,농산물,3
10839,5013000765096400,4121000005054400,농산물,3
10840,5013000926087300,1171000014015200,농산물,4
10841,5011000479072300,4822000160026400,농산물,8
10842,4122000053068300,5011000544072300,상의,3
10843,5011000078068400,4111100021089200,농산물,3
10844,5011000375010100,4514000201096400,음료,15
10845,4161000372094300,5013000650037200,바디케어,10
10846,4161000203048400,5011000313099200,주방용품,6
10847,5013000735022300,2826000098051400,농산물,3
10848,5013000571016300,4159000356056300,농산물,4
10849,5011000485091400,4213000280071300,농산물,4
10850,5011000168088200,4721000276088100,수산,3
10851,5011000137030100,4825000258062400,농산물,3
10852,5011000213090100,2729000039062200,농산물,3
10853,4713000461002300,5011000429098400,기타패션의류,6
10854,5011000078068400,4159000340056200,농산물,3
10855,5013000624091200,4825000168098400,농산물,5
10856,5011000437099200,4115000044057100,과자,8
10857,4775000558025100,5011000169085100,가방,3
10858,5013000610049100,4511300031081300,농산물,3
10859,5011001034043300,1117000012084200,농산물,6
10860,5013000812070200,4713000392088100,음료,3
10861,4128500028049400,5013000861078300,가공식품,3
10862,4146300042067300,5011000109069400,베이스메이크업,4
10863,4139000137074300,5011000374044100,아우터,4
10864,5011000850094200,4812900017025400,농산물,3
10865,5011000078068400,4115000054090400,농산물,3
10866,5011000078068400,4812300016006100,농산물,3
10867,5013000610049100,4113100006007400,농산물,4
10868,4148000690015300,5011000372014200,문화컨텐츠,4
10869,5013000673010300,4825000363099300,농산물,4
10870,5013000056011100,4148000607018200,기타식품,12
10871,5013000778073200,4159000208064300,농산물,10
10872,4137000038036200,5011000435028400,냉동/간편조리식품,3
10873,4157000196098300,5011000263002400,하의,5
10874,5011000320048400,2638000017063200,농산물,3
10875,5013000780043400,2635000042046400,음료,6
10876,5013000824040300,4113100020078300,농산물,3
10877,4161000297014200,5011000379032100,생활용품,4
10878,5011000078068400,4159000298056100,농산물,3
10879,5013000858004300,4311300049034400,농산물,3
10880,5011000595017300,1117000008064200,음반,3
10881,5011000078068400,4377000252076400,농산물,3
10882,5011000213069100,1123000004073400,기타식품,3
10883,5013000610049100,1171000014011200,농산물,4
10884,5013000910034400,1111000020014100,농산물,3
10885,4155000480010200,5011000109059200,취미용품,3
10886,5011000324090300,4146500031049100,농산물,3
10887,2811000155018300,5013000013085400,기타식품,4
10888,5013000854017300,3011000132036300,농산물,10
10889,5013000610049100,2729000033067300,농산물,3
10890,5013000731055200,4827000217075400,농산물,3
10891,5011000485091400,1165000010026200,음료,3
10892,5011000595017300,4136000261077300,음반,4
10893,5011000374036400,2917000051003100,수산,4
10894,1174000016026400,5011000266001100,냉동/간편조리식품,6
10895,5013000819029100,2915500002042200,농산물,9
10896,5011000626039300,1171000024064400,농산물,10
10897,5013000902080400,1156000018034400,기타식품,13
10898,5013000367031200,4211000577097200,농산물,5
10899,5011001093012300,4511300045003400,농산물,3
10900,5013000610049100,4128100088051200,농산물,3
10901,5011000078068400,4146300039025200,농산물,3
10902,4159000429094300,5011000264066400,가공식품,4
10903,5011000078068400,4213000175074100,농산물,4
10904,5011000315042300,4511300058098200,인테리어소품,5
10905,5013000803023100,4683000543020200,농산물,10
